title,datetime,article,title_article,source
"Digitalpolitik der Ampel: ""Wir können ja nur besser werden""",07.06.2023 09:17," Unambitioniert und holprig - die Digitalpolitik der Ampelregierung fällt bei Fachleuten durch. Auf der re:publica sucht man nach Erklärungen - und was sagt eigentlich Minister Wissing dazu? Ohne Termin zu einem neuen Ausweis - und das in Berlin. Das Innenministerium macht es möglich - bei der re:publica. Allerdings nur, wenn man dafür ganz analog vor Ort ist. Den Ausweis im Netz beantragen, das geht auch im ""Pop-up Bürgeramt"" bei der Digitalkonferenz nicht. Für viele bei der Konferenz ist das symptomatisch für den Zustand der Digitalisierung in Deutschland. Und obwohl die Stimmung eventbedingt heiter ist, klingen viele Stimmen doch eher düster. Etwa die von re:publica-Mitgründer Markus Beckedahl: ""Wir waren optimistisch, hatten Hoffnung, aber die ist eigentlich bei fast allen verloren gegangen."" Die aktuelle Regierung sei mit großen Ambitionen fürs Digitale gestartet, viel übrig sei davon aber nicht, kommentiert Beckedahl die Digitalpolitik der Ampel: ""Wir haben zu wenig Digitalkompetenz bei den Spitzenpolitikerinnen. Wir haben zu wenig Digitalkompetenz auf allen Ebenen der Verwaltungen."" Große Veränderungen, andere Ansätze, Fortschritt spüre er nicht: ""Wir haben dasselbe Klein-Klein wie vorher."" Die digitale Zivilgesellschaft sei weiterhin nicht ausreichend eingebunden und es gebe eher mehr Überwachungsgesetze als weniger. Die SPD-Vorsitzende Saskia Esken gehört zu denen, die noch Hoffnung haben - oder wieder. Im November hatte sie öffentlich ordentlich ausgeteilt: ""Die Digitalpolitik der Bundesregierung ist bislang hinter dem hohen Anspruch des Koalitionsvertrags zurückgeblieben."" Nun schlendert sie mit einem freundlichen Lächeln durch die große, bunt gefüllte Konferenzhalle und formuliert es freundlicher: ""Es geht ja voran, aber lange nicht so, wie wir es uns wünschen würden."" Als Digitalpolitikerin dürfte ihr gerade auf der re:publica viel Kritik an der SPD-geführten Ampel begegnen, als Chefin der Kanzlerpartei stellt sich vor die Regierung. Es gebe sehr wohl ein großes Bewusstsein fürs Digitale, doch die Nachwirkungen von Corona, vor allem aber der russische Angriffskrieg auf die Ukraine hätten die Bedingungen extrem schwierig gemacht und viele Gestaltungspläne ausgebremst, versucht Esken zu erklären. Gerade auch im Bereich der Digitalisierung. Dass es kein richtiges, eigenständiges Ministerium dafür gebe - wie immer wieder kritisiert wird - sei nicht das Problem. Schließlich müsse jedes Ressort in seinem Bereich die Digitalisierung vorantreiben. Schwierig sei eher, das Ganze zusammenzubringen. Für Esken ist es die dritte Legislaturperiode als Bundestagsabgeordnete - und nicht nur das: ""Es ist der dritte Anlauf, die digitale Politik gut zu koordinieren. Es funktioniert zum dritten Mal nur so mittel."" Als harte Kritik am zuständigen Bundesministerium für Digitales und Verkehr will sie das nicht verstanden wissen, eher als Hinweis auf eine strukturelle Schwäche. Sie hätte lieber ein Digitalkabinett, das die großen Linien der Digitalisierung koordiniert, aber: ""Ich bin auch keine Freundin davon, eine weitere Reorganisation auszuprobieren. Ich würde ganz gerne mal ins Arbeiten kommen."" Henning Tillmann ist schon dabei, er arbeitet ehrenamtlich mit. Der Softwareentwickler und Digitalaktivist vom Netzverein D64 ist einer derjenigen, die in einem Beirat aus Wissenschaft, Wirtschaft und Zivilgesellschaft die Umsetzung der Digitalstrategie der Bundesregierung begleiten. An sich eine gute Idee, findet er, aber: ""Der Koalitionsvertrag ist deutlich besser als die Digitalstrategie."" Dass der Beirat nur einzelne Hauptprojekte der verschiedenen Ministerien begutachtet statt auch die Digitalstrategie als Ganzes genauer anzuschauen und zu verbessern, stört Tillmann - wie viele seiner Kollegen und Kolleginnen im Beirat. ""Es gibt keine wirkliche Koordination, sondern einfach einzelne politische Projekte von bestimmten Ressorts, die in ihrem eigenen Vakuum vor sich hin vegetieren"", erzählt er. ""Warum wird das nicht zusammen gedacht?"" Tech-Expertin Julia Kloiber, die ebenfalls im Beirat mitarbeitet, pflichtet ihm bei. ""Die Digitalstrategie ist ein Sammelsurium unterschiedlicher Projekte, eine klare Prioritätensetzung fehlt."" Oft seien nicht mal Anwendungszweck und Zielgruppe der sogenannten ""Leuchtturmprojekte"" richtig klar. Beispielhaft dafür, so Kloiber und Tillmann, sei etwa die ""Nationale Bildungsplattform"". 630 Millionen Euro würden für das Leuchtturmprojekt des Bundesministeriums für Bildung und Forschung ausgegeben, das digitale Lernangebote zusammenführen soll. Die Bildungshoheit liege allerdings bei den Bundesländern, die offenbar wenig Interesse an dem Projekt hätten - auch, weil sie schon lange eigene Lösungen fürs Onlinelernen an den Schulen hätten. Kritik an Digitalstrategie und Ampelpolitik lässt Volker Wissing an sich abperlen. Der FDP-Politiker kommt zum zweiten Mal als Digitalminister auf die re:publica und tritt erstaunlich gelassen in den Ring. ""Abgerechnet wird zum Schluss"" lautet sein Motto, als ihn re:publica-Chef Beckedahl zur Erfolgswahrscheinlichkeit der Digitalstrategie befragt. Es sei Aufgabe des Beirats, kritisch zu sein. ""Ich finde das gar nicht schlimm, wir können ja nur besser werden."" Deutlich wird aber auch, dass er die Kritik nur sehr begrenzt nachvollziehen kann. Er sieht sich und die Ampel auf Kurs - auch beim Dauerärgernis Verwaltungsdigitalisierung. ""Ab September kann man ein Auto digital zulassen und direkt losfahren"", betont Wissing - in der Brust des Digitalministers klopft da sehr laut das Herz des Verkehrsministers, der er eben auch ist. Das kann allerdings über den grundsätzlichen Misserfolg bei diesem Thema nicht hinwegtäuschen. Dass man sein Auto im Netz anmelden kann, hatte Wissings Vorgänger Andreas Scheuer schon für 2019 wirkungslos versprochen, spätestens aber bis Ende 2022 hätte die KFZ-Zulassung online machbar sein sollen - wie die meisten Verwaltungsdienstleistungen in Deutschland. So gab es das Onlinezugangsgesetz (OZG) vor. Geklappt hat das nicht, die digitalen Behördengänge bleiben eine große Baustelle. Zwar hat das Bundeskabinett nach langem Hin und Her neulich nun doch eine Nachfolgeregelung für das bereits ausgelaufene OZG auf den Weg gebracht, aber klare Fristen oder ein Rechtsanspruch auf digitale Verwaltungsleistungen fehlen. Einen solchen hatten nicht nur der Normenkontrollrat und der IT-Branchenverband Bitkom gefordert, sondern auch die Bundestagsfraktion von Wissings eigener FDP. Im Gespräch mit dem ARD-Hauptstadtstudio unterstützt der Digitalminister diese Forderung: ""Ich würde gern sehen, dass wir das schaffen."" Federführend sei allerdings das Innenministerium. Zudem mache es das föderale System in Deutschland nicht einfach. Auch das ist symptomatisch für das digitale Dilemma - es gibt viele Zuständigkeiten, aber niemand ist abschließend verantwortlich. Nicht mehr nur verzögert, sondern abgemeldet scheint übrigens ein eigenständiges Digitalbudget, wie es im Koalitionsvertrag eigentlich fest vereinbart war. Entscheidend sei, so Wissing, dass in den Ministerien ""genügend Geld da ist, um die Digitalprojekte der Digitalstrategie umzusetzen. Das war bisher der Fall."" Für die Zukunft sagt das allerdings nichts aus. Die Haushaltsverhandlungen sind im Gange und schwierig - und der Finanzminister hat schon angekündigt, dass alle sparen müssen.","Digitalpolitik der Ampel: ""Wir können ja nur besser werden""  Unambitioniert und holprig - die Digitalpolitik der Ampelregierung fällt bei Fachleuten durch. Auf der re:publica sucht man nach Erklärungen - und was sagt eigentlich Minister Wissing dazu? Ohne Termin zu einem neuen Ausweis - und das in Berlin. Das Innenministerium macht es möglich - bei der re:publica. Allerdings nur, wenn man dafür ganz analog vor Ort ist. Den Ausweis im Netz beantragen, das geht auch im ""Pop-up Bürgeramt"" bei der Digitalkonferenz nicht. Für viele bei der Konferenz ist das symptomatisch für den Zustand der Digitalisierung in Deutschland. Und obwohl die Stimmung eventbedingt heiter ist, klingen viele Stimmen doch eher düster. Etwa die von re:publica-Mitgründer Markus Beckedahl: ""Wir waren optimistisch, hatten Hoffnung, aber die ist eigentlich bei fast allen verloren gegangen."" Die aktuelle Regierung sei mit großen Ambitionen fürs Digitale gestartet, viel übrig sei davon aber nicht, kommentiert Beckedahl die Digitalpolitik der Ampel: ""Wir haben zu wenig Digitalkompetenz bei den Spitzenpolitikerinnen. Wir haben zu wenig Digitalkompetenz auf allen Ebenen der Verwaltungen."" Große Veränderungen, andere Ansätze, Fortschritt spüre er nicht: ""Wir haben dasselbe Klein-Klein wie vorher."" Die digitale Zivilgesellschaft sei weiterhin nicht ausreichend eingebunden und es gebe eher mehr Überwachungsgesetze als weniger. Die SPD-Vorsitzende Saskia Esken gehört zu denen, die noch Hoffnung haben - oder wieder. Im November hatte sie öffentlich ordentlich ausgeteilt: ""Die Digitalpolitik der Bundesregierung ist bislang hinter dem hohen Anspruch des Koalitionsvertrags zurückgeblieben."" Nun schlendert sie mit einem freundlichen Lächeln durch die große, bunt gefüllte Konferenzhalle und formuliert es freundlicher: ""Es geht ja voran, aber lange nicht so, wie wir es uns wünschen würden."" Als Digitalpolitikerin dürfte ihr gerade auf der re:publica viel Kritik an der SPD-geführten Ampel begegnen, als Chefin der Kanzlerpartei stellt sich vor die Regierung. Es gebe sehr wohl ein großes Bewusstsein fürs Digitale, doch die Nachwirkungen von Corona, vor allem aber der russische Angriffskrieg auf die Ukraine hätten die Bedingungen extrem schwierig gemacht und viele Gestaltungspläne ausgebremst, versucht Esken zu erklären. Gerade auch im Bereich der Digitalisierung. Dass es kein richtiges, eigenständiges Ministerium dafür gebe - wie immer wieder kritisiert wird - sei nicht das Problem. Schließlich müsse jedes Ressort in seinem Bereich die Digitalisierung vorantreiben. Schwierig sei eher, das Ganze zusammenzubringen. Für Esken ist es die dritte Legislaturperiode als Bundestagsabgeordnete - und nicht nur das: ""Es ist der dritte Anlauf, die digitale Politik gut zu koordinieren. Es funktioniert zum dritten Mal nur so mittel."" Als harte Kritik am zuständigen Bundesministerium für Digitales und Verkehr will sie das nicht verstanden wissen, eher als Hinweis auf eine strukturelle Schwäche. Sie hätte lieber ein Digitalkabinett, das die großen Linien der Digitalisierung koordiniert, aber: ""Ich bin auch keine Freundin davon, eine weitere Reorganisation auszuprobieren. Ich würde ganz gerne mal ins Arbeiten kommen."" Henning Tillmann ist schon dabei, er arbeitet ehrenamtlich mit. Der Softwareentwickler und Digitalaktivist vom Netzverein D64 ist einer derjenigen, die in einem Beirat aus Wissenschaft, Wirtschaft und Zivilgesellschaft die Umsetzung der Digitalstrategie der Bundesregierung begleiten. An sich eine gute Idee, findet er, aber: ""Der Koalitionsvertrag ist deutlich besser als die Digitalstrategie."" Dass der Beirat nur einzelne Hauptprojekte der verschiedenen Ministerien begutachtet statt auch die Digitalstrategie als Ganzes genauer anzuschauen und zu verbessern, stört Tillmann - wie viele seiner Kollegen und Kolleginnen im Beirat. ""Es gibt keine wirkliche Koordination, sondern einfach einzelne politische Projekte von bestimmten Ressorts, die in ihrem eigenen Vakuum vor sich hin vegetieren"", erzählt er. ""Warum wird das nicht zusammen gedacht?"" Tech-Expertin Julia Kloiber, die ebenfalls im Beirat mitarbeitet, pflichtet ihm bei. ""Die Digitalstrategie ist ein Sammelsurium unterschiedlicher Projekte, eine klare Prioritätensetzung fehlt."" Oft seien nicht mal Anwendungszweck und Zielgruppe der sogenannten ""Leuchtturmprojekte"" richtig klar. Beispielhaft dafür, so Kloiber und Tillmann, sei etwa die ""Nationale Bildungsplattform"". 630 Millionen Euro würden für das Leuchtturmprojekt des Bundesministeriums für Bildung und Forschung ausgegeben, das digitale Lernangebote zusammenführen soll. Die Bildungshoheit liege allerdings bei den Bundesländern, die offenbar wenig Interesse an dem Projekt hätten - auch, weil sie schon lange eigene Lösungen fürs Onlinelernen an den Schulen hätten. Kritik an Digitalstrategie und Ampelpolitik lässt Volker Wissing an sich abperlen. Der FDP-Politiker kommt zum zweiten Mal als Digitalminister auf die re:publica und tritt erstaunlich gelassen in den Ring. ""Abgerechnet wird zum Schluss"" lautet sein Motto, als ihn re:publica-Chef Beckedahl zur Erfolgswahrscheinlichkeit der Digitalstrategie befragt. Es sei Aufgabe des Beirats, kritisch zu sein. ""Ich finde das gar nicht schlimm, wir können ja nur besser werden."" Deutlich wird aber auch, dass er die Kritik nur sehr begrenzt nachvollziehen kann. Er sieht sich und die Ampel auf Kurs - auch beim Dauerärgernis Verwaltungsdigitalisierung. ""Ab September kann man ein Auto digital zulassen und direkt losfahren"", betont Wissing - in der Brust des Digitalministers klopft da sehr laut das Herz des Verkehrsministers, der er eben auch ist. Das kann allerdings über den grundsätzlichen Misserfolg bei diesem Thema nicht hinwegtäuschen. Dass man sein Auto im Netz anmelden kann, hatte Wissings Vorgänger Andreas Scheuer schon für 2019 wirkungslos versprochen, spätestens aber bis Ende 2022 hätte die KFZ-Zulassung online machbar sein sollen - wie die meisten Verwaltungsdienstleistungen in Deutschland. So gab es das Onlinezugangsgesetz (OZG) vor. Geklappt hat das nicht, die digitalen Behördengänge bleiben eine große Baustelle. Zwar hat das Bundeskabinett nach langem Hin und Her neulich nun doch eine Nachfolgeregelung für das bereits ausgelaufene OZG auf den Weg gebracht, aber klare Fristen oder ein Rechtsanspruch auf digitale Verwaltungsleistungen fehlen. Einen solchen hatten nicht nur der Normenkontrollrat und der IT-Branchenverband Bitkom gefordert, sondern auch die Bundestagsfraktion von Wissings eigener FDP. Im Gespräch mit dem ARD-Hauptstadtstudio unterstützt der Digitalminister diese Forderung: ""Ich würde gern sehen, dass wir das schaffen."" Federführend sei allerdings das Innenministerium. Zudem mache es das föderale System in Deutschland nicht einfach. Auch das ist symptomatisch für das digitale Dilemma - es gibt viele Zuständigkeiten, aber niemand ist abschließend verantwortlich. Nicht mehr nur verzögert, sondern abgemeldet scheint übrigens ein eigenständiges Digitalbudget, wie es im Koalitionsvertrag eigentlich fest vereinbart war. Entscheidend sei, so Wissing, dass in den Ministerien ""genügend Geld da ist, um die Digitalprojekte der Digitalstrategie umzusetzen. Das war bisher der Fall."" Für die Zukunft sagt das allerdings nichts aus. Die Haushaltsverhandlungen sind im Gange und schwierig - und der Finanzminister hat schon angekündigt, dass alle sparen müssen.",tagesschau
Nach Dammbruch: Verheerende Folgen für Menschen und Natur ,07.06.2023 07:43," Zehntausende Menschen sind laut Kiew nach der Explosion des Kachowka-Staudamms von den Fluten bedroht. Auch für die Landwirtschaft sind die Folgen gravierend: 10.000 Hektar Land könnten zu Wüsten werden, warnt das Agrarministerium. Etwa 42.000 Menschen sind ukrainischen Angaben zufolge nach der Zerstörung des Kachowka-Staudamms am Dnipro im Süden des Landes von Überschwemmungen bedroht. Auch der UN-Nothilfekoordinator Martin Griffiths erklärte vor dem Sicherheitsrat, dass der Dammbruch ""schwerwiegende und weitreichende Folgen für Tausende von Menschen in der Südukraine auf beiden Seiten der Frontlinie haben wird, da sie ihre Häuser, Nahrungsmittel, sauberes Wasser und ihre Lebensgrundlage verlieren werden"". Das tatsächliche Ausmaß der Katastrophe werde erst in den kommenden Tagen sichtbar. Bislang sind keine Todesfälle bekannt. US-Regierungssprecher John Kirby geht davon aus, dass die Überschwemmungen wahrscheinlich ""viele Todesfälle"" mit sich bringen. Der russischen Nachrichtenagentur Tass zufolge werden mindestens sieben Menschen vermisst. Zudem werde ""die von Menschen verursachte Katastrophe die Wasserversorgung von 31 Feldbewässerungssystemen in den Regionen Dnipropetrowsk, Cherson und Saporischschja zum Erliegen bringen"", so das Ministerium. ""Die Zerstörung des Wasserkraftwerks Kachowka wird dazu führen, dass sich die Felder im Süden der Ukraine bereits im nächsten Jahr in Wüsten verwandeln könnten"", hieß es weiter. Die Ukraine wird sich laut Präsident Wolodymyr Selenskyj auch durch die Explosion des Staudamms nicht an der Rückeroberung besetzter Gebiete hindern lassen. ""Die von russischen Terroristen verursachte Katastrophe im Wasserkraftwerk Kachowska wird die Ukraine und die Ukrainer nicht aufhalten"", sagte Selenskyj am Dienstag in seiner abendlichen Videobotschaft. Laut Selenskyj diente die Sprengung des Staudamms dazu, die ukrainische Gegenoffensive auszubremsen. ""Wir werden trotzdem unser gesamtes Land befreien"", kündigte er an. Solche Attacken könnten Russlands Niederlage nicht verhindern, sondern führten nur dazu, dass Moskau am Ende einen höheren Schadenersatz zahlen müsse. Der ukrainische Generalstaatsanwalt habe sich bereits an den Internationalen Strafgerichtshof mit der Bitte um eine Untersuchung der Explosion gewandt. Den Menschen in der Region sagte Selenskyj Hilfe zu. Die Regierung tue alles, um Hochwasseropfer zu retten und die Bevölkerung mit Trinkwasser zu versorgen. Der Chef des Präsidentenbüros, Andrij Jermak, warf Russland ein ""beispielloses Kriegsverbrechen"" vor. Die Bundesregierung hat nach der Zerstörung des Staudamms Hilfe angekündigt. Deutschland werde der Ukraine zur Seite stehen, um diese Katastrophe inmitten des von Russlands Präsidenten Wladimir Putin geführten Angriffskrieges zu bewältigen, sagte Bundesinnenministerin Nancy Faeser. Man wolle vor allem dabei helfen, evakuierte Menschen versorgen zu können. ""Das THW bereitet deshalb bereits jetzt mit Hochdruck deutsche Hilfslieferungen für die betroffene Region vor"", teilte die Ministerin mit. ""Unsere Hilfslieferungen werden wir binnen kürzester Zeit auf den Weg bringen."" In einer Mitteilung des Technischen Hilfswerks hieß es, der ukrainische Katastrophenschutz werde mit der Lieferung von 5000 Wasserfiltern unterstützt. Die Filter stellten jeweils die Versorgung einer Familie mit sauberem Wasser sicher. Eine Spedition werde die Lieferung in die Ukraine fahren. ""Zivile Infrastruktur zu zerstören, Menschen die Lebensgrundlage zu nehmen, Land und Natur zu zerstören - all das zeigt erneut eine unfassbare Brutalität"", sagte Faeser.","Nach Dammbruch: Verheerende Folgen für Menschen und Natur   Zehntausende Menschen sind laut Kiew nach der Explosion des Kachowka-Staudamms von den Fluten bedroht. Auch für die Landwirtschaft sind die Folgen gravierend: 10.000 Hektar Land könnten zu Wüsten werden, warnt das Agrarministerium. Etwa 42.000 Menschen sind ukrainischen Angaben zufolge nach der Zerstörung des Kachowka-Staudamms am Dnipro im Süden des Landes von Überschwemmungen bedroht. Auch der UN-Nothilfekoordinator Martin Griffiths erklärte vor dem Sicherheitsrat, dass der Dammbruch ""schwerwiegende und weitreichende Folgen für Tausende von Menschen in der Südukraine auf beiden Seiten der Frontlinie haben wird, da sie ihre Häuser, Nahrungsmittel, sauberes Wasser und ihre Lebensgrundlage verlieren werden"". Das tatsächliche Ausmaß der Katastrophe werde erst in den kommenden Tagen sichtbar. Bislang sind keine Todesfälle bekannt. US-Regierungssprecher John Kirby geht davon aus, dass die Überschwemmungen wahrscheinlich ""viele Todesfälle"" mit sich bringen. Der russischen Nachrichtenagentur Tass zufolge werden mindestens sieben Menschen vermisst. Zudem werde ""die von Menschen verursachte Katastrophe die Wasserversorgung von 31 Feldbewässerungssystemen in den Regionen Dnipropetrowsk, Cherson und Saporischschja zum Erliegen bringen"", so das Ministerium. ""Die Zerstörung des Wasserkraftwerks Kachowka wird dazu führen, dass sich die Felder im Süden der Ukraine bereits im nächsten Jahr in Wüsten verwandeln könnten"", hieß es weiter. Die Ukraine wird sich laut Präsident Wolodymyr Selenskyj auch durch die Explosion des Staudamms nicht an der Rückeroberung besetzter Gebiete hindern lassen. ""Die von russischen Terroristen verursachte Katastrophe im Wasserkraftwerk Kachowska wird die Ukraine und die Ukrainer nicht aufhalten"", sagte Selenskyj am Dienstag in seiner abendlichen Videobotschaft. Laut Selenskyj diente die Sprengung des Staudamms dazu, die ukrainische Gegenoffensive auszubremsen. ""Wir werden trotzdem unser gesamtes Land befreien"", kündigte er an. Solche Attacken könnten Russlands Niederlage nicht verhindern, sondern führten nur dazu, dass Moskau am Ende einen höheren Schadenersatz zahlen müsse. Der ukrainische Generalstaatsanwalt habe sich bereits an den Internationalen Strafgerichtshof mit der Bitte um eine Untersuchung der Explosion gewandt. Den Menschen in der Region sagte Selenskyj Hilfe zu. Die Regierung tue alles, um Hochwasseropfer zu retten und die Bevölkerung mit Trinkwasser zu versorgen. Der Chef des Präsidentenbüros, Andrij Jermak, warf Russland ein ""beispielloses Kriegsverbrechen"" vor. Die Bundesregierung hat nach der Zerstörung des Staudamms Hilfe angekündigt. Deutschland werde der Ukraine zur Seite stehen, um diese Katastrophe inmitten des von Russlands Präsidenten Wladimir Putin geführten Angriffskrieges zu bewältigen, sagte Bundesinnenministerin Nancy Faeser. Man wolle vor allem dabei helfen, evakuierte Menschen versorgen zu können. ""Das THW bereitet deshalb bereits jetzt mit Hochdruck deutsche Hilfslieferungen für die betroffene Region vor"", teilte die Ministerin mit. ""Unsere Hilfslieferungen werden wir binnen kürzester Zeit auf den Weg bringen."" In einer Mitteilung des Technischen Hilfswerks hieß es, der ukrainische Katastrophenschutz werde mit der Lieferung von 5000 Wasserfiltern unterstützt. Die Filter stellten jeweils die Versorgung einer Familie mit sauberem Wasser sicher. Eine Spedition werde die Lieferung in die Ukraine fahren. ""Zivile Infrastruktur zu zerstören, Menschen die Lebensgrundlage zu nehmen, Land und Natur zu zerstören - all das zeigt erneut eine unfassbare Brutalität"", sagte Faeser.",tagesschau
UN-Sicherheitsrat zu Kachowka-Staudamm: Gegenseitige Schuldzuweisungen,07.06.2023 02:45," Nach der Zerstörung des Kachowka-Staudamms haben sich Kiew und Moskau vor dem UN-Sicherheitsrat gegenseitig die Schuld zugewiesen. Der ukrainische UN-Botschafter sagte, die Sprengung sei ""ein weiteres Beispiel für den russischen Völkermord"". Die Tragödie um den zerstörten Kachowka-Staudamm sei ein weiteres Beispiel dafür, wie schrecklich der Krieg für die Menschen sei, sagte UN-Generalsekretär Antonio Guterres bereits vor der Sondersitzung des Sicherheitsrats - die ohne ihn stattfand. Die Ukraine beschuldigt Russland, den Damm gesprengt zu haben. Moskau behauptet, dass ukrainische Truppen die Anlage beschossen hätten. Doch wie fast alle Mitglieder des Sicherheitsrats, hob Guterres bereits den Kernpunkt hervor: Die Zerstörung des Staudamms im Süden der Ukraine sei eine neuerliche, desaströse Auswirkung des russischen Überfalls auf das Nachbarland. Guterres betonte auch: Die Vereinten Nationen hätten keine unabhängigen Erkenntnisse darüber, wie es zur Zerstörung des Damms gekommen sei. Das hatte auch Washingtons UN-Vertreter, Robert Wood, vor der Sitzung erklärt. Es gebe noch keine gesicherten Erkenntnisse über die Hintergründe der Zerstörung. Wood betonte: Er halte eine Sabotage durch Kiew aber für unwahrscheinlich. ""Warum sollte die Ukraine so etwas ihrem eigenen Territorium und ihren eigenen Menschen antun, ihr Land überschwemmen und Zehntausende dazu zwingen, ihre Häuser zu verlassen? Das macht einfach keinen Sinn."" Vor dem Eintreten in den Saal des Sicherheitsrats hatte Nebensja vor Journalisten erklärt: Die Vereinten Nationen sollten nicht denselben Fehler machen wie bei der Aufklärung über den Anschlag auf die Nord-Stream-Pipelines. Der ukrainische UN-Botschafter Sergiy Kyslytsya bezichtigte Russland der erneuten Lüge im Sicherheitsrat. Schließlich kontrolliere Russland das Gebiet um den zerstörten Staudamm. Eine Bombardierung von Außen wäre nicht möglich gewesen. Sein russischer Counterpart Nebensja hatte zudem erklärt: Russland wolle UN-Hilfskräfte nur dann auf das von Moskau kontrollierte Gebiet lassen, wenn sie über Russland dorthin reisten. Vor dem Sicherheitsrat zeigte sich auch UN-Nothilfekoordinator Martin Griffiths schockiert. Als er den Rat zuletzt vor drei Wochen über die humanitäre Lage informiert habe, habe er auf das Sterben und Leid der Zivilbevölkerung auf beiden Seiten des Konflikts hingewiesen: ""Und die heutigen Nachrichten bedeuten, dass die Notlage der Menschen in der Ukraine noch einmal schlimmer wird."" Mindestens 40 Siedlungen seien teils oder ganz überflutet und es würden in den nächsten Tagen mehr werden. Für mindestens 16.000 Menschen, die durch die Überschwemmungen obdachlos geworden seien, leisteten UN-Organisationen humanitäre Hilfe. Der Damm sei eine wichtige Wasserquelle für die Landwirtschaft gewesen. Seine Zerstörung sei ein Schlag gegen die Nahrungsmittelproduktion. Durch die beeinträchtigte Wasserversorgung gebe es nun ein erhöhtes Risiko für einen Atomunfall im Kernkraftwerk Saporischschja. Auch die Internationale Atomenergiebehörde warnte vor möglichen Folgen für die Kühlung des größten Atomkraftwerks Europas, das von Russland kontrolliert wird.","UN-Sicherheitsrat zu Kachowka-Staudamm: Gegenseitige Schuldzuweisungen  Nach der Zerstörung des Kachowka-Staudamms haben sich Kiew und Moskau vor dem UN-Sicherheitsrat gegenseitig die Schuld zugewiesen. Der ukrainische UN-Botschafter sagte, die Sprengung sei ""ein weiteres Beispiel für den russischen Völkermord"". Die Tragödie um den zerstörten Kachowka-Staudamm sei ein weiteres Beispiel dafür, wie schrecklich der Krieg für die Menschen sei, sagte UN-Generalsekretär Antonio Guterres bereits vor der Sondersitzung des Sicherheitsrats - die ohne ihn stattfand. Die Ukraine beschuldigt Russland, den Damm gesprengt zu haben. Moskau behauptet, dass ukrainische Truppen die Anlage beschossen hätten. Doch wie fast alle Mitglieder des Sicherheitsrats, hob Guterres bereits den Kernpunkt hervor: Die Zerstörung des Staudamms im Süden der Ukraine sei eine neuerliche, desaströse Auswirkung des russischen Überfalls auf das Nachbarland. Guterres betonte auch: Die Vereinten Nationen hätten keine unabhängigen Erkenntnisse darüber, wie es zur Zerstörung des Damms gekommen sei. Das hatte auch Washingtons UN-Vertreter, Robert Wood, vor der Sitzung erklärt. Es gebe noch keine gesicherten Erkenntnisse über die Hintergründe der Zerstörung. Wood betonte: Er halte eine Sabotage durch Kiew aber für unwahrscheinlich. ""Warum sollte die Ukraine so etwas ihrem eigenen Territorium und ihren eigenen Menschen antun, ihr Land überschwemmen und Zehntausende dazu zwingen, ihre Häuser zu verlassen? Das macht einfach keinen Sinn."" Vor dem Eintreten in den Saal des Sicherheitsrats hatte Nebensja vor Journalisten erklärt: Die Vereinten Nationen sollten nicht denselben Fehler machen wie bei der Aufklärung über den Anschlag auf die Nord-Stream-Pipelines. Der ukrainische UN-Botschafter Sergiy Kyslytsya bezichtigte Russland der erneuten Lüge im Sicherheitsrat. Schließlich kontrolliere Russland das Gebiet um den zerstörten Staudamm. Eine Bombardierung von Außen wäre nicht möglich gewesen. Sein russischer Counterpart Nebensja hatte zudem erklärt: Russland wolle UN-Hilfskräfte nur dann auf das von Moskau kontrollierte Gebiet lassen, wenn sie über Russland dorthin reisten. Vor dem Sicherheitsrat zeigte sich auch UN-Nothilfekoordinator Martin Griffiths schockiert. Als er den Rat zuletzt vor drei Wochen über die humanitäre Lage informiert habe, habe er auf das Sterben und Leid der Zivilbevölkerung auf beiden Seiten des Konflikts hingewiesen: ""Und die heutigen Nachrichten bedeuten, dass die Notlage der Menschen in der Ukraine noch einmal schlimmer wird."" Mindestens 40 Siedlungen seien teils oder ganz überflutet und es würden in den nächsten Tagen mehr werden. Für mindestens 16.000 Menschen, die durch die Überschwemmungen obdachlos geworden seien, leisteten UN-Organisationen humanitäre Hilfe. Der Damm sei eine wichtige Wasserquelle für die Landwirtschaft gewesen. Seine Zerstörung sei ein Schlag gegen die Nahrungsmittelproduktion. Durch die beeinträchtigte Wasserversorgung gebe es nun ein erhöhtes Risiko für einen Atomunfall im Kernkraftwerk Saporischschja. Auch die Internationale Atomenergiebehörde warnte vor möglichen Folgen für die Kühlung des größten Atomkraftwerks Europas, das von Russland kontrolliert wird.",tagesschau
