title,datetime,article,title_article,source
Warum mehr Fernwärme möglich ist und für wen sie geeignet ist,05.06.2023 09:23," Die Fernwärmebranche hält eine Verdreifachung der Anzahl der Haushalte mit Wärmenetzanschluss bis 2050 für möglich. Doch was ist Fernwärme genau - und wie soll sie künftig klimaneutral werden? Fernwärme ist eine Form der Wärmeversorgung, bei der die Wärme nicht vor Ort im Gebäude erzeugt wird, sondern aus einem zentralen Kraft- oder Heizwerk in der Nähe stammt. Dabei wird Wasser erhitzt und über isolierte Rohre zu den Verbrauchern transportiert. In den Gebäuden wird die Wärme dann über eine Übergabestation in den Wärmekreislauf eingespeist, um Raumwärme und warmes Wasser bereitzustellen. Eigenständige Heizungsanlagen in den Gebäuden werden dabei nicht benötigt. Die Fernwärmebranche AGFW hält eine Verdreifachung der Anzahl der Haushalte mit Wärmenetzanschluss bis 2050 für möglich. Derzeit wird jede siebte Wohnung, also etwa sechs Millionen der 43 Millionen Wohnungen, mit Fernwärme beheizt. Die Branche strebt an, diese Zahl auf 18 bis 20 Millionen zu erhöhen. Fernwärme rechnet sich laut Verbraucherzentrale dann, wenn möglichst viele Nutzer an das Wärmenetz angeschlossen sind, ist doch die Verlegung der Netze und der Bau der Erzeugungsanlagen in der Regel mit erheblichen Kosten verbunden. Fernwärme eigne sich daher vor allem in dicht besiedelten (Neubau-)Gebieten. Die Umweltfreundlichkeit von Fernwärme hängt von verschiedenen Faktoren ab, wie dem verwendeten Energieträger, der Effizienz der Erzeugung im Kraftwerk und dem Ausmaß der Leitungsverluste. Der Einsatz von Kraft-Wärme-Kopplung, bei dem neben Wärme auch Strom erzeugt wird, bietet eine hohe Energieausbeute. Aktuell stammt die Energie laut dem Fernwärme-Fachverband AGFW zu rund 70 Prozent aus fossilen Energieträgern. Die übrigen 30 Prozent entfallen auf Wärme aus der Verbrennung von Abfall oder Biomasse (Holzhackschnitzel) sowie aus Geothermie und anderen erneuerbaren Quellen. In Fernwärme-Infrastrukturen können verschiedene erneuerbare Quellen und Technologien integriert werden, die dem Fernwärme-Fachverband AGFW zufolge bis 2045 die Klimaneutralität der Wärmenetze ermöglichen würden. Beispiele hierfür sind Großwärmepumpen, Geothermie, Solarthermie, Biomasse und Abwärme aus Industrie oder Rechenzentren. Der stellvertretende Geschäftsführer des Fachverbandes AGFW, John Mille, hebt in diesem Zusammenhang die Hebelwirkung einer Umstellung auf Erneuerbare Energien hervor. Würde etwa ein mit Kohle befeuertes Heizkraftwerk dann mit klimaneutralen Brennstoffen betrieben oder durch klimaneutrale Technologien ersetzt, hätten mit einem Mal Tausende Wohneinheiten den Brennstoff gewechselt. Im neulich bekannt gewordenen ersten Gesetzentwurf für die kommunale Wärmeplanung stellt das Bundesbauministerium fest: ""Der Ausbau der Fernwärme und die Dekarbonisierung der leitungsgebundenen Wärmeversorgung sind für eine Erreichung der Klimaschutzziele des Bundes von herausragender Bedeutung."" Im geplanten Gebäudeenergiegesetz, dem sogenannten Heizungsgesetz, sind auch Vorgaben für Wärmenetze geplant. So soll es eine Verpflichtung geben, in bestehenden Wärmenetzen bis 2030 mindestens 50 Prozent erneuerbare Wärme oder Abwärme einzusetzen. Für neue Wärmenetze soll ein Anteil von 65 Prozent verlangt werden. Laut Fernwärmeverband AGFW sind es derzeit knapp 3800. Sie werden von rund 500 Unternehmen betrieben. 2020 lag die Trassenlänge insgesamt bei über 31.000 Kilometern. Laut Energiewirtschaftsverband BDEW wurden 2022 14,2 Prozent der 43,1 Millionen Wohnungen in Deutschland mit Fernwärme beheizt, das ist etwa jede siebte Wohnung. Der Anteil hat sich in den vergangenen 20 Jahren stetig erhöht. 2003 lag er bei 12,4 Prozent. Nein, ein Wechsel des Fernwärme-Anbieters ist in der Regel nicht möglich. Die Planung und der Betrieb des Kraftwerks und des Fernwärmenetzes liegen in der Verantwortung eines Unternehmens, was eine doppelte Infrastruktur unwirtschaftlich machen würde. Daher gibt es für Fernwärmeunternehmen oft eine Art Monopolstellung in ihrem Versorgungsgebiet. In einigen Fällen können Kommunen sogar einen Anschluss- und Benutzungszwang für Fernwärme vorschreiben. Die Eigentümer sind dann gezwungen, ihr Haus mit Fernwärme zu versorgen. Die rechtlichen Grundlagen für die Nutzung von Fernwärme sind in einer eigenen Verordnung festgelegt.","Warum mehr Fernwärme möglich ist und für wen sie geeignet ist  Die Fernwärmebranche hält eine Verdreifachung der Anzahl der Haushalte mit Wärmenetzanschluss bis 2050 für möglich. Doch was ist Fernwärme genau - und wie soll sie künftig klimaneutral werden? Fernwärme ist eine Form der Wärmeversorgung, bei der die Wärme nicht vor Ort im Gebäude erzeugt wird, sondern aus einem zentralen Kraft- oder Heizwerk in der Nähe stammt. Dabei wird Wasser erhitzt und über isolierte Rohre zu den Verbrauchern transportiert. In den Gebäuden wird die Wärme dann über eine Übergabestation in den Wärmekreislauf eingespeist, um Raumwärme und warmes Wasser bereitzustellen. Eigenständige Heizungsanlagen in den Gebäuden werden dabei nicht benötigt. Die Fernwärmebranche AGFW hält eine Verdreifachung der Anzahl der Haushalte mit Wärmenetzanschluss bis 2050 für möglich. Derzeit wird jede siebte Wohnung, also etwa sechs Millionen der 43 Millionen Wohnungen, mit Fernwärme beheizt. Die Branche strebt an, diese Zahl auf 18 bis 20 Millionen zu erhöhen. Fernwärme rechnet sich laut Verbraucherzentrale dann, wenn möglichst viele Nutzer an das Wärmenetz angeschlossen sind, ist doch die Verlegung der Netze und der Bau der Erzeugungsanlagen in der Regel mit erheblichen Kosten verbunden. Fernwärme eigne sich daher vor allem in dicht besiedelten (Neubau-)Gebieten. Die Umweltfreundlichkeit von Fernwärme hängt von verschiedenen Faktoren ab, wie dem verwendeten Energieträger, der Effizienz der Erzeugung im Kraftwerk und dem Ausmaß der Leitungsverluste. Der Einsatz von Kraft-Wärme-Kopplung, bei dem neben Wärme auch Strom erzeugt wird, bietet eine hohe Energieausbeute. Aktuell stammt die Energie laut dem Fernwärme-Fachverband AGFW zu rund 70 Prozent aus fossilen Energieträgern. Die übrigen 30 Prozent entfallen auf Wärme aus der Verbrennung von Abfall oder Biomasse (Holzhackschnitzel) sowie aus Geothermie und anderen erneuerbaren Quellen. In Fernwärme-Infrastrukturen können verschiedene erneuerbare Quellen und Technologien integriert werden, die dem Fernwärme-Fachverband AGFW zufolge bis 2045 die Klimaneutralität der Wärmenetze ermöglichen würden. Beispiele hierfür sind Großwärmepumpen, Geothermie, Solarthermie, Biomasse und Abwärme aus Industrie oder Rechenzentren. Der stellvertretende Geschäftsführer des Fachverbandes AGFW, John Mille, hebt in diesem Zusammenhang die Hebelwirkung einer Umstellung auf Erneuerbare Energien hervor. Würde etwa ein mit Kohle befeuertes Heizkraftwerk dann mit klimaneutralen Brennstoffen betrieben oder durch klimaneutrale Technologien ersetzt, hätten mit einem Mal Tausende Wohneinheiten den Brennstoff gewechselt. Im neulich bekannt gewordenen ersten Gesetzentwurf für die kommunale Wärmeplanung stellt das Bundesbauministerium fest: ""Der Ausbau der Fernwärme und die Dekarbonisierung der leitungsgebundenen Wärmeversorgung sind für eine Erreichung der Klimaschutzziele des Bundes von herausragender Bedeutung."" Im geplanten Gebäudeenergiegesetz, dem sogenannten Heizungsgesetz, sind auch Vorgaben für Wärmenetze geplant. So soll es eine Verpflichtung geben, in bestehenden Wärmenetzen bis 2030 mindestens 50 Prozent erneuerbare Wärme oder Abwärme einzusetzen. Für neue Wärmenetze soll ein Anteil von 65 Prozent verlangt werden. Laut Fernwärmeverband AGFW sind es derzeit knapp 3800. Sie werden von rund 500 Unternehmen betrieben. 2020 lag die Trassenlänge insgesamt bei über 31.000 Kilometern. Laut Energiewirtschaftsverband BDEW wurden 2022 14,2 Prozent der 43,1 Millionen Wohnungen in Deutschland mit Fernwärme beheizt, das ist etwa jede siebte Wohnung. Der Anteil hat sich in den vergangenen 20 Jahren stetig erhöht. 2003 lag er bei 12,4 Prozent. Nein, ein Wechsel des Fernwärme-Anbieters ist in der Regel nicht möglich. Die Planung und der Betrieb des Kraftwerks und des Fernwärmenetzes liegen in der Verantwortung eines Unternehmens, was eine doppelte Infrastruktur unwirtschaftlich machen würde. Daher gibt es für Fernwärmeunternehmen oft eine Art Monopolstellung in ihrem Versorgungsgebiet. In einigen Fällen können Kommunen sogar einen Anschluss- und Benutzungszwang für Fernwärme vorschreiben. Die Eigentümer sind dann gezwungen, ihr Haus mit Fernwärme zu versorgen. Die rechtlichen Grundlagen für die Nutzung von Fernwärme sind in einer eigenen Verordnung festgelegt.",tagesschau
Russland: Ukrainischer Großangriff in Donezk abgewehrt ,05.06.2023 09:12," Russland meldet einen gescheiterten ukrainischen Großangriff im Süden von Donezk - und zeigt ein Video, das den Erfolg seiner Truppen belegen soll. Ob es der Start der seit langem angekündigten Gegenoffensive Kiews war, blieb zunächst offen. Das russische Militär will einen ukrainischen Großangriff in Donezk abgewehrt haben. Ukrainische Truppen hätten am Sonntag fünf Punkte im Süden der ostukrainischen Region attackiert, teilte das russische Verteidigungsministerium mit. Es veröffentlichte ein Video, das die mutmaßliche Zerstörung von Kriegsgerät auf dem Schlachtfeld zeigen soll. Ob der von Moskau gemeldete Angriff nun den Beginn der seit Monaten von der Ukraine angekündigten Gegenoffensive markierte, war zunächst unklar. Angaben zu Kriegsverlauf, Beschuss und Opfern durch offizielle Stellen der russischen und der ukrainischen Konfliktparteien können in der aktuellen Lage nicht unmittelbar von unabhängiger Stelle überprüft werden. ""Das Ziel des Feindes war es, unsere Verteidigungsanlagen in dem - aus dessen Sicht - anfälligsten Sektor der Front zu durchbrechen"", erklärte Ministeriumssprecher Igor Konaschenkow. ""Der Feind hat seine Aufgaben nicht erfüllt. Er hatte keinen Erfolg."" 250 ukrainische Soldaten seien getötet worden, erklärte er. 16 ukrainische Panzer, drei Schützenpanzer und 21 gepanzerte Kampffahrzeuge seien zudem zerstört worden. Das ukrainische Militär habe unter anderem zwei Panzerbataillone eingesetzt, gab Konaschenkow an. Zudem sei der russische Generalstabschef Waleri Gerassimow ""an einem der Vorwärtskommando-Posten"" gewesen. Dessen ausdrückliche Erwähnung werteten Beobachter als bemerkenswert, zumal Russland die Anwesenheit seiner Militärführung bei Kriegshandlungen selten vermeldet. Zuletzt hatten einige russische Militärblogger und der Chef der Söldnergruppe Wagner, Jewgeni Prigoschin, kritisiert, dass ranghohe russische Militärs an der Front nicht genügend Präsenz oder Initiative zeigten und nicht ausreichend Verantwortung für die Militäroperationen in der Ukraine übernähmen. Der russische Feldkommandeur Alexander Chodakowski widersprach den Moskauer Erfolgsmeldungen allerdings. Bisher werde der Feind ""von Erfolg begleitet"", schrieb Chodakowski auf seinem Telegram-Kanal. Seiner Darstellung nach handelt es sich bei den Angriffen westlich von Wuhledar um eine begrenzte taktische Operation der Ukrainer. Zunächst hätten die ukrainischen Truppen den Eindruck erweckt, den Druck auf den Frontabschnitt Welika Nowosilka zu verstärken, wo ihnen Sonntag bereits ein Durchbruch gelungen sei. Währenddessen sei ein Stoßtrupp fast unbemerkt weiter östlich bei der Ortschaft Nowodonezke vorgedrungen. ""Traditionell den Funkverkehr störend, ist es dem Feind gelungen, uns in eine schwierige Lage zu bringen"", schrieb Chodakowski. Die Lage sei im Fluss. Chodakowski leitete seit 2014 die Brigade ""Wostok"" der Separatisten im Donbass-Gebiet. Seine Einheiten wurden nach Beginn des Angriffskriegs gegen die Ukraine in die russische Nationalgarde eingegliedert. Die Ukraine äußerte sich zunächst nicht zu den Angaben aus Moskau. Der Lagebericht des ukrainischen Generalstabs vermerkt am Montag keine besonderen Aktivitäten in der Region. Dort hieß es lediglich, dass Wuhledar und die anliegenden Ortschaften von russischer Seite beschossen worden seien. Donezk ist eine der vier ukrainischen Regionen, die Russland im vergangenen Herbst völkerrechtswidrig annektierte.","Russland: Ukrainischer Großangriff in Donezk abgewehrt   Russland meldet einen gescheiterten ukrainischen Großangriff im Süden von Donezk - und zeigt ein Video, das den Erfolg seiner Truppen belegen soll. Ob es der Start der seit langem angekündigten Gegenoffensive Kiews war, blieb zunächst offen. Das russische Militär will einen ukrainischen Großangriff in Donezk abgewehrt haben. Ukrainische Truppen hätten am Sonntag fünf Punkte im Süden der ostukrainischen Region attackiert, teilte das russische Verteidigungsministerium mit. Es veröffentlichte ein Video, das die mutmaßliche Zerstörung von Kriegsgerät auf dem Schlachtfeld zeigen soll. Ob der von Moskau gemeldete Angriff nun den Beginn der seit Monaten von der Ukraine angekündigten Gegenoffensive markierte, war zunächst unklar. Angaben zu Kriegsverlauf, Beschuss und Opfern durch offizielle Stellen der russischen und der ukrainischen Konfliktparteien können in der aktuellen Lage nicht unmittelbar von unabhängiger Stelle überprüft werden. ""Das Ziel des Feindes war es, unsere Verteidigungsanlagen in dem - aus dessen Sicht - anfälligsten Sektor der Front zu durchbrechen"", erklärte Ministeriumssprecher Igor Konaschenkow. ""Der Feind hat seine Aufgaben nicht erfüllt. Er hatte keinen Erfolg."" 250 ukrainische Soldaten seien getötet worden, erklärte er. 16 ukrainische Panzer, drei Schützenpanzer und 21 gepanzerte Kampffahrzeuge seien zudem zerstört worden. Das ukrainische Militär habe unter anderem zwei Panzerbataillone eingesetzt, gab Konaschenkow an. Zudem sei der russische Generalstabschef Waleri Gerassimow ""an einem der Vorwärtskommando-Posten"" gewesen. Dessen ausdrückliche Erwähnung werteten Beobachter als bemerkenswert, zumal Russland die Anwesenheit seiner Militärführung bei Kriegshandlungen selten vermeldet. Zuletzt hatten einige russische Militärblogger und der Chef der Söldnergruppe Wagner, Jewgeni Prigoschin, kritisiert, dass ranghohe russische Militärs an der Front nicht genügend Präsenz oder Initiative zeigten und nicht ausreichend Verantwortung für die Militäroperationen in der Ukraine übernähmen. Der russische Feldkommandeur Alexander Chodakowski widersprach den Moskauer Erfolgsmeldungen allerdings. Bisher werde der Feind ""von Erfolg begleitet"", schrieb Chodakowski auf seinem Telegram-Kanal. Seiner Darstellung nach handelt es sich bei den Angriffen westlich von Wuhledar um eine begrenzte taktische Operation der Ukrainer. Zunächst hätten die ukrainischen Truppen den Eindruck erweckt, den Druck auf den Frontabschnitt Welika Nowosilka zu verstärken, wo ihnen Sonntag bereits ein Durchbruch gelungen sei. Währenddessen sei ein Stoßtrupp fast unbemerkt weiter östlich bei der Ortschaft Nowodonezke vorgedrungen. ""Traditionell den Funkverkehr störend, ist es dem Feind gelungen, uns in eine schwierige Lage zu bringen"", schrieb Chodakowski. Die Lage sei im Fluss. Chodakowski leitete seit 2014 die Brigade ""Wostok"" der Separatisten im Donbass-Gebiet. Seine Einheiten wurden nach Beginn des Angriffskriegs gegen die Ukraine in die russische Nationalgarde eingegliedert. Die Ukraine äußerte sich zunächst nicht zu den Angaben aus Moskau. Der Lagebericht des ukrainischen Generalstabs vermerkt am Montag keine besonderen Aktivitäten in der Region. Dort hieß es lediglich, dass Wuhledar und die anliegenden Ortschaften von russischer Seite beschossen worden seien. Donezk ist eine der vier ukrainischen Regionen, die Russland im vergangenen Herbst völkerrechtswidrig annektierte.",tagesschau
Liveblog: ++ Russische Ostseeflotte beginnt Manöver ++,05.06.2023 11:45," Die russische Marine hat ein Manöver in der Ostsee begonnen. Etwa 40 Schiffe und Boote sowie mehr als 3500 Soldaten nehmen daran teil. Ein Gesandter des Papstes reist nach Kiew, um mit der ukrainischen Regierung zu beraten. Die Entwicklungen im Liveblog. Der Chef der russischen Söldner-Truppe Wagner, Jewgeni Prigoschin, hat Geländegewinne der ukrainischen Streitkräfte in der Nähe von Bachmut eingeräumt. Ukrainische Truppen hätten einen Teil der Siedlung Berchiwka nördlich der erst kürzlich von russischen Einheiten eingenommenen Stadt in der Ostukraine zurückerobert, teilte Prigoschin mit. Er bezeichnet dies als eine ""Schande"". Zuvor hatte das ukrainische Militär einen Vormarsch bei Bachmut gemeldet. Prigoschins Söldner-Truppe hatte Bachmut im vergangenen Monat nach monatelangen Kämpfen erobert und die dortigen Stellungen inzwischen an die reguläre russische Armee übergeben. Das russische Militär hat ein neues Flottenmanöver in der Ostsee gestartet. An der Übung nehmen 40 Schiffe, 25 Kampfflugzeuge und mehr als 3500 Soldaten teil, teilte die russische Ostseeflotte mit. ""Im Rahmen des Manövers werden Aufgaben der Verteidigung der Seekommunikation und Flottenbasen geschult"", heißt es in der Pressemitteilung. Die Marineübung soll bis zum 15. Juni dauern. Neben der Ostseeflotte ist auch die Pazifikflotte zu einem Großmanöver aufgebrochen. An der Übung im Japanischen und Ochotskischen Meer nehmen nach Angaben des Pressedienstes der Pazifikflotte sogar mehr als 60 Schiffe, 35 Kampfjets und Hubschrauber sowie mehr als 11 000 Soldaten teil. Eine Woche vor der großen Militärübung ""Air Defender 2023"" hat Verteidigungsminister Boris Pistorius die Bedeutung des Luftwaffenmanövers für die Sicherheit Deutschlands und der Verbündeten betont. ""Natürlich tun wir alles, um die Auswirkungen für die Bevölkerung und den zivilen Luftverkehr so gering wie möglich zu halten. Dafür stimmen wir uns seit Monaten ganz eng mit allen Beteiligten ab"", sagte der SPD-Politiker am Rande einer Asienreise der Deutschen Presse-Agentur. An der Übung ""Air Defender"" nehmen vom 12. Juni bis zum 23. Juni unter deutscher Führung 25 Nationen mit 250 Flugzeugen und 10.000 Soldaten und Soldatinnen teil. Die NATO ist beteiligt. ""Mit Air Defender 2023' als größter Verlegungsübung von Luftstreitkräften seit Gründung der NATO stärken wir das Bündnis und die transatlantischen Beziehungen. Gemeinsam mit unseren Verbündeten zeigen wir, dass wir das Bündnisgebiet reaktionsschnell und schlagkräftig verteidigen können"", sagte Pistorius. In der russischen Region Belgorod ist nach Angaben des Gouverneurs der Region eine Energieanlage bei einem Drohnenangriff in Brand geraten. ""In der Region Belgorod steht eine der Energieanlagen in Flammen. Die vorläufige Brandursache war ein Sprengsatz, der von einer Drohne abgeworfen wurde"", schreibt Wjatscheslaw Gladkow auf der Nachrichten-App Telegram. ""Es gab keine Verletzten."" Der Chef der russischen Söldnergruppe Wagner, Jewgeni Prigoschin, hat erneut schwere Vorwürfe gegen die reguläre russische Armee erhoben. Soldaten hätten Mitte Mai eine Straße vermint, auf der seine Kämpfer aus der mittlerweile eroberten ostukrainischen Stadt Bachmut hätten herausfahren wollen, teilte Prigoschin am Abend auf Telegram mit. Er veröffentlichte auch ein Dokument, das ein Einsatzprotokoll von Mitte Mai darstellen soll und in dem zudem von Schusswechseln zwischen Wagner-Söldnern und Soldaten die Rede ist. Überprüft werden konnten diese Anschuldigungen nicht. Das Verteidigungsministerium in Moskau äußerte sich nicht. Prigoschin hatte ähnliche Vorwürfe bereits vor wenigen Tagen erhoben. Das US-Institut für Kriegsstudien (ISW) wertet sie als möglichen Versuch des 62-Jährigen, durch den Streit mit dem Verteidigungsministerium von kürzlich aufgekommenen Spannungen zwischen seiner Truppe und Kämpfern von Tschetscheniens Machthaber Ramsan Kadyrow abzulenken. Russland hat eigenen Angaben zufolge eine ukrainische Großoffensive in der südukrainischen Region Donezk vereitelt. Die Ukraine habe die Offensive am Sonntag eröffnet, teilt das russische Verteidigungsministerium mit. Die mutmaßliche Offensive habe am Sonntagmorgen an fünf Frontabschnitten begonnen, hieß es weiter. Die ukrainischen Streitkräfte hätten mehr als 250 Soldaten verloren. Die Angaben ließen sich nicht unabhängig prüfen. Aus Kiew gab es dazu zunächst keine Stellungnahme. Am Wochenende hatte der ukrainische Präsident Wolodymyr Selenskyj erklärt, die Ukraine sei bereit für ihre Gegenoffensive zur Rückeroberung von Russland besetzter Gebiete. Angaben zu Kriegsverlauf, Beschuss und Opfern durch offizielle Stellen der russischen und der ukrainischen Konfliktparteien können in der aktuellen Lage nicht unmittelbar von unabhängiger Stelle überprüft werden. live-ticker","Liveblog: ++ Russische Ostseeflotte beginnt Manöver ++  Die russische Marine hat ein Manöver in der Ostsee begonnen. Etwa 40 Schiffe und Boote sowie mehr als 3500 Soldaten nehmen daran teil. Ein Gesandter des Papstes reist nach Kiew, um mit der ukrainischen Regierung zu beraten. Die Entwicklungen im Liveblog. Der Chef der russischen Söldner-Truppe Wagner, Jewgeni Prigoschin, hat Geländegewinne der ukrainischen Streitkräfte in der Nähe von Bachmut eingeräumt. Ukrainische Truppen hätten einen Teil der Siedlung Berchiwka nördlich der erst kürzlich von russischen Einheiten eingenommenen Stadt in der Ostukraine zurückerobert, teilte Prigoschin mit. Er bezeichnet dies als eine ""Schande"". Zuvor hatte das ukrainische Militär einen Vormarsch bei Bachmut gemeldet. Prigoschins Söldner-Truppe hatte Bachmut im vergangenen Monat nach monatelangen Kämpfen erobert und die dortigen Stellungen inzwischen an die reguläre russische Armee übergeben. Das russische Militär hat ein neues Flottenmanöver in der Ostsee gestartet. An der Übung nehmen 40 Schiffe, 25 Kampfflugzeuge und mehr als 3500 Soldaten teil, teilte die russische Ostseeflotte mit. ""Im Rahmen des Manövers werden Aufgaben der Verteidigung der Seekommunikation und Flottenbasen geschult"", heißt es in der Pressemitteilung. Die Marineübung soll bis zum 15. Juni dauern. Neben der Ostseeflotte ist auch die Pazifikflotte zu einem Großmanöver aufgebrochen. An der Übung im Japanischen und Ochotskischen Meer nehmen nach Angaben des Pressedienstes der Pazifikflotte sogar mehr als 60 Schiffe, 35 Kampfjets und Hubschrauber sowie mehr als 11 000 Soldaten teil. Eine Woche vor der großen Militärübung ""Air Defender 2023"" hat Verteidigungsminister Boris Pistorius die Bedeutung des Luftwaffenmanövers für die Sicherheit Deutschlands und der Verbündeten betont. ""Natürlich tun wir alles, um die Auswirkungen für die Bevölkerung und den zivilen Luftverkehr so gering wie möglich zu halten. Dafür stimmen wir uns seit Monaten ganz eng mit allen Beteiligten ab"", sagte der SPD-Politiker am Rande einer Asienreise der Deutschen Presse-Agentur. An der Übung ""Air Defender"" nehmen vom 12. Juni bis zum 23. Juni unter deutscher Führung 25 Nationen mit 250 Flugzeugen und 10.000 Soldaten und Soldatinnen teil. Die NATO ist beteiligt. ""Mit Air Defender 2023' als größter Verlegungsübung von Luftstreitkräften seit Gründung der NATO stärken wir das Bündnis und die transatlantischen Beziehungen. Gemeinsam mit unseren Verbündeten zeigen wir, dass wir das Bündnisgebiet reaktionsschnell und schlagkräftig verteidigen können"", sagte Pistorius. In der russischen Region Belgorod ist nach Angaben des Gouverneurs der Region eine Energieanlage bei einem Drohnenangriff in Brand geraten. ""In der Region Belgorod steht eine der Energieanlagen in Flammen. Die vorläufige Brandursache war ein Sprengsatz, der von einer Drohne abgeworfen wurde"", schreibt Wjatscheslaw Gladkow auf der Nachrichten-App Telegram. ""Es gab keine Verletzten."" Der Chef der russischen Söldnergruppe Wagner, Jewgeni Prigoschin, hat erneut schwere Vorwürfe gegen die reguläre russische Armee erhoben. Soldaten hätten Mitte Mai eine Straße vermint, auf der seine Kämpfer aus der mittlerweile eroberten ostukrainischen Stadt Bachmut hätten herausfahren wollen, teilte Prigoschin am Abend auf Telegram mit. Er veröffentlichte auch ein Dokument, das ein Einsatzprotokoll von Mitte Mai darstellen soll und in dem zudem von Schusswechseln zwischen Wagner-Söldnern und Soldaten die Rede ist. Überprüft werden konnten diese Anschuldigungen nicht. Das Verteidigungsministerium in Moskau äußerte sich nicht. Prigoschin hatte ähnliche Vorwürfe bereits vor wenigen Tagen erhoben. Das US-Institut für Kriegsstudien (ISW) wertet sie als möglichen Versuch des 62-Jährigen, durch den Streit mit dem Verteidigungsministerium von kürzlich aufgekommenen Spannungen zwischen seiner Truppe und Kämpfern von Tschetscheniens Machthaber Ramsan Kadyrow abzulenken. Russland hat eigenen Angaben zufolge eine ukrainische Großoffensive in der südukrainischen Region Donezk vereitelt. Die Ukraine habe die Offensive am Sonntag eröffnet, teilt das russische Verteidigungsministerium mit. Die mutmaßliche Offensive habe am Sonntagmorgen an fünf Frontabschnitten begonnen, hieß es weiter. Die ukrainischen Streitkräfte hätten mehr als 250 Soldaten verloren. Die Angaben ließen sich nicht unabhängig prüfen. Aus Kiew gab es dazu zunächst keine Stellungnahme. Am Wochenende hatte der ukrainische Präsident Wolodymyr Selenskyj erklärt, die Ukraine sei bereit für ihre Gegenoffensive zur Rückeroberung von Russland besetzter Gebiete. Angaben zu Kriegsverlauf, Beschuss und Opfern durch offizielle Stellen der russischen und der ukrainischen Konfliktparteien können in der aktuellen Lage nicht unmittelbar von unabhängiger Stelle überprüft werden. live-ticker",tagesschau
